city,RegionName,month,zhvi,zhvi_mom,zhvi_yoy,zhvi_3m_fwd,zhvi_6m_fwd,zhvi_12m_fwd,zhvi_3m_avg
Indianapolis,"Indianapolis, IN",2009-12-01,130671.51697434862,0.12103902342326389,-0.7306904651032897,0.5408134872449066,0.9892278960043743,-2.3616889238073924,130550.16128224538
Indianapolis,"Indianapolis, IN",2010-01-01,130814.9986781592,0.10980335051804513,-0.14658523965799253,0.7330867487412851,0.6335464459831242,-2.872019748807353,130666.68676899053
Indianapolis,"Indianapolis, IN",2010-02-01,131109.10908448088,0.22482926980358364,0.4888070768225061,0.6123049321417717,-0.02421734261571773,-3.438654490333326,130865.2082456629
Indianapolis,"Indianapolis, IN",2010-03-01,131378.2061621334,0.20524666785670664,0.8793001613472073,0.44600236780096836,-1.032840675028357,-3.945885472385402,131100.77130825783
Indianapolis,"Indianapolis, IN",2010-04-01,131773.98609883487,0.301252352473913,1.2657303083282168,-0.09881589651515865,-2.027371615896445,-4.5082874171152305,131420.43378181636
Indianapolis,"Indianapolis, IN",2010-05-01,131911.8966258923,0.10465686827898502,1.2998053379004837,-0.6326485365649726,-2.8348899756908352,-5.019472895194143,131688.02962895352
Indianapolis,"Indianapolis, IN",2010-06-01,131964.15607239096,0.039616932085273504,1.202628698150554,-1.4722766540915089,-3.3180933151231162,-5.515687493729471,131883.34626570603
Indianapolis,"Indianapolis, IN",2010-07-01,131643.77245309754,-0.24278078898763988,0.875844120324909,-1.9304633240218139,-3.48349662572226,-5.589833013950274,131839.94171712693
Indianapolis,"Indianapolis, IN",2010-08-01,131077.35794233347,-0.4302630502068472,0.4233918280229565,-2.216262591980467,-3.4152642339583705,-5.143181750482428,131561.76215594064
Indianapolis,"Indianapolis, IN",2010-09-01,130021.27861076828,-0.8056916527336533,-0.3995854870527449,-1.873398266345161,-2.943445903899977,-4.190882436563747,130914.13633539976
Indianapolis,"Indianapolis, IN",2010-10-01,129102.43770753176,-0.7066850234469402,-1.0447093852310685,-1.5836041999787054,-2.532254000058365,-3.4569311574132344,130067.0247535445
Indianapolis,"Indianapolis, IN",2010-11-01,128172.3394917012,-0.720434278659865,-1.7938407610956664,-1.226176942874324,-2.2483203270770358,-2.9513061732017176,129098.68527000041
Indianapolis,"Indianapolis, IN",2010-12-01,127585.46223139433,-0.4578813670986115,-2.3616889238073924,-1.0904766074129824,-2.2730149352237605,-2.8054606691960915,128286.74647687578
Indianapolis,"Indianapolis, IN",2011-01-01,127057.9660817204,-0.41344534122330634,-2.872019748807353,-0.9639143888253043,-2.1823587827875746,-2.8115740137563017,127605.25593493863
Indianapolis,"Indianapolis, IN",2011-02-01,126600.71981771136,-0.35987217339442656,-3.438654490333326,-1.0348322587570125,-1.7890171804265331,-2.5411794523832354,127081.38271027536
Indianapolis,"Indianapolis, IN",2011-03-01,126194.17261130124,-0.3211255093932275,-3.945885472385402,-1.1955758022582974,-1.285267691894998,-2.0431773671158115,126617.61950357766
Indianapolis,"Indianapolis, IN",2011-04-01,125833.23606450993,-0.28601680990695266,-4.5082874171152305,-1.2303034660982148,-0.9487006679680721,-1.2890792021460373,126209.37616450751
Indianapolis,"Indianapolis, IN",2011-05-01,125290.6147292191,-0.43122258654513246,-5.019472895194143,-0.7620710790299801,-0.7191547485187688,-0.43391460372260715,125772.67446834342
Indianapolis,"Indianapolis, IN",2011-06-01,124685.42561970046,-0.48302828653733476,-5.515687493729471,-0.09077719987234945,-0.5448297966210713,0.4455371922586604,125269.75880447651
Indianapolis,"Indianapolis, IN",2011-07-01,124285.10539970471,-0.32106416448122177,-5.589833013950274,0.2851105227740458,-0.6432533264337237,1.1410963805711827,124753.7152495414
Indianapolis,"Indianapolis, IN",2011-08-01,124335.81118962885,0.040797961880523204,-5.143181750482428,0.043245894969645704,-0.7658637052217698,1.432949800804506,124435.44740301133
Indianapolis,"Indianapolis, IN",2011-09-01,124572.23968167398,0.19015317452228953,-4.190882436563747,-0.4544651474840067,-0.7677776736052411,1.4881268864785246,124397.71875700251
Indianapolis,"Indianapolis, IN",2011-10-01,124639.45531344008,0.05395715123839295,-3.4569311574132344,-0.9257245112143986,-0.3436386362151378,1.6256866247567947,124515.8353949143
Indianapolis,"Indianapolis, IN",2011-11-01,124389.58132394556,-0.20047744020234015,-2.9513061732017176,-0.8087598447583888,0.2873063218525651,1.7811754559128534,124533.75877301987
Indianapolis,"Indianapolis, IN",2011-12-01,124006.10226888052,-0.3082887256179001,-2.8054606691960915,-0.31474292301048035,0.9957923623824527,1.9538681962656845,124345.04630208871
Indianapolis,"Indianapolis, IN",2012-01-01,123485.63732495945,-0.41970913882330985,-2.8115740137563017,0.5875247354850899,1.795901905753161,2.200213916540439,123960.44030592851
Indianapolis,"Indianapolis, IN",2012-02-01,123383.5683391344,-0.08265656479258254,-2.5411794523832354,1.105002987053627,2.2157833867718857,2.3143490537168354,123625.10264432481
Indianapolis,"Indianapolis, IN",2012-03-01,123615.80183788808,0.18822076705979907,-2.0431773671158115,1.3146731260178068,2.273358902175593,2.2732424244138905,123495.00250066064
Indianapolis,"Indianapolis, IN",2012-04-01,124211.145989015,0.4816084531876097,-1.2890792021460373,1.201319123266753,1.9761159589031463,2.0957666383636386,123736.83872201252
Indianapolis,"Indianapolis, IN",2012-05-01,124746.9604548152,0.43137390089580396,-0.43391460372260715,1.0986403905853148,1.4895894494025175,2.1492812263957717,124191.30276057275
Indianapolis,"Indianapolis, IN",2012-06-01,125240.94556416222,0.3959896958980025,0.4455371922586604,0.9462457377376499,0.9486294542306872,2.4117962368565227,124733.01733599747
Indianapolis,"Indianapolis, IN",2012-07-01,125703.31823900982,0.36918650906441197,1.1410963805711827,0.7655995419315165,0.3971790644004658,2.6728272493151906,125230.40808599575
Indianapolis,"Indianapolis, IN",2012-08-01,126117.48094839929,0.32947635368063555,1.432949800804506,0.3867006097280745,0.09642900898385598,2.9646887889469564,125687.24825052377
Indianapolis,"Indianapolis, IN",2012-09-01,126426.03267346544,0.24465420871544463,1.4881268864785246,0.0023613721100934626,-0.00011388866362205263,3.239912251237076,126082.27728695818
Indianapolis,"Indianapolis, IN",2012-10-01,126665.7022676404,0.18957297726329703,1.6256866247567947,-0.3656212826657623,0.11733206186115286,3.544128013346115,126403.07196316838
Indianapolis,"Indianapolis, IN",2012-11-01,126605.17801620044,-0.04778266757016203,1.7811754559128534,-0.2891534426185727,0.6500093069369939,3.8345036413076627,126565.63765243544
Indianapolis,"Indianapolis, IN",2012-12-01,126429.01806254088,-0.13914119186896334,1.9538681962656845,-0.002475202324969672,1.449417184300894,4.158627405596005,126566.63278212724
Indianapolis,"Indianapolis, IN",2013-01-01,126202.58550231186,-0.17909856747998498,2.200213916540439,0.48472560449948077,2.2666455433523636,4.502266194534443,126412.26052701772
Indianapolis,"Indianapolis, IN",2013-02-01,126239.09478543323,0.0289291086835064,2.3143490537168354,0.9418862460615962,2.865496609979634,4.837377354931038,126290.23278342867
Indianapolis,"Indianapolis, IN",2013-03-01,126425.88868854636,0.14796834802295322,2.2732424244138905,1.4519283247895087,3.240029829927371,5.135406977318646,126289.18965876382
Indianapolis,"Indianapolis, IN",2013-04-01,126814.32174778193,0.30724170758449354,2.0957666383636386,1.7733241824895662,3.4227799332163578,5.5041243386812155,126493.10174058717
Indianapolis,"Indianapolis, IN",2013-05-01,127428.1234563699,0.48401607967336613,2.1492812263957717,1.9056612031490339,3.163928504625768,5.775819924409009,126889.4446308994
Indianapolis,"Indianapolis, IN",2013-06-01,128261.50197628222,0.6539988954617826,2.4117962368565227,1.7625111071456478,2.6705034848779396,5.799967768730174,127501.31572681134
Indianapolis,"Indianapolis, IN",2013-07-01,129063.15078219546,0.6250112415348674,2.6728272493151906,1.6207152158744131,2.186070188675915,5.811375373188432,128250.92540494919
Indianapolis,"Indianapolis, IN",2013-08-01,129856.4717669788,0.6146765982198321,2.9646887889469564,1.2347373900733372,1.9169505907582485,5.685991489424813,129060.37484181882
Indianapolis,"Indianapolis, IN",2013-09-01,130522.12519480602,0.5126070489745782,3.239912251237076,0.8922660888116996,1.835893645627218,5.573949119510324,129813.91591466009
Indianapolis,"Indianapolis, IN",2013-10-01,131154.89690500943,0.48480034266908945,3.544128013346115,0.556338313109217,2.012462251361713,5.227076529108299,130511.16462226475
Indianapolis,"Indianapolis, IN",2013-11-01,131459.8581773157,0.23251992834636415,3.8345036413076627,0.6738923992623436,2.5317874742101676,5.070929350306708,131045.62675904372
Indianapolis,"Indianapolis, IN",2013-12-01,131686.72985631562,0.1725786731748169,4.158627405596005,0.9352823495756057,3.0480655861526706,4.957601500374342,131433.82831288024
Indianapolis,"Indianapolis, IN",2014-01-01,131884.56184601088,0.15022925234084994,4.502266194534443,1.4480677823793364,3.547748903366932,4.9691321855119375,131677.04995988074
Indianapolis,"Indianapolis, IN",2014-02-01,132345.7561696537,0.3496954588068535,4.837377354931038,1.8454586692442376,3.698149205622281,4.832841282570488,131972.3492906601
Indianapolis,"Indianapolis, IN",2014-03-01,132918.37259739506,0.4326670112544617,5.135406977318646,2.0932058517057595,3.670665950937635,4.706984993523311,132382.89687101988
Indianapolis,"Indianapolis, IN",2014-04-01,133794.3396960351,0.6590263494222315,5.5041243386812155,2.0697103127599314,3.1511976152734045,4.4163592146303055,133019.4894876946
Indianapolis,"Indianapolis, IN",2014-05-01,134788.14240026343,0.742783817675785,5.775819924409009,1.8191194389873377,2.4764435875412882,4.104213897329956,133833.6182312312
Indianapolis,"Indianapolis, IN",2014-06-01,135700.6277505958,0.6769774655864591,5.799967768730174,1.5451176070650607,1.8530536244032891,3.85785594398238,134761.03661563146
Indianapolis,"Indianapolis, IN",2014-07-01,136563.494942613,0.6358608698576296,5.811375373188432,1.0595575310242245,1.372683903994365,3.581625742478489,135684.08836449074
Indianapolis,"Indianapolis, IN",2014-08-01,137240.09970011655,0.4954506750049603,5.685991489424813,0.6455802723258186,1.094225968004725,3.492187382354439,136501.40746444179
Indianapolis,"Indianapolis, IN",2014-09-01,137797.36204286807,0.4060492115418146,5.573949119510324,0.303250441375047,0.9996261074237678,3.4264206090736993,137200.31889519922
Indianapolis,"Indianapolis, IN",2014-10-01,138010.46373790735,0.15464860275988812,5.227076529108299,0.309843403850274,1.2265117891074873,3.6295896549130457,137682.64182696398
Indianapolis,"Indianapolis, IN",2014-11-01,138126.0947095008,0.08378420625629879,5.070929350306708,0.44576790601731364,1.5884336466049698,3.7534773012480205,137977.97349675873
Indianapolis,"Indianapolis, IN",2014-12-01,138215.23315146624,0.06453410715254737,4.957601500374342,0.6942702883350194,1.968328143574416,4.0521148684563135,138117.26386629147
Indianapolis,"Indianapolis, IN",2015-01-01,138438.08005642242,0.16123179759206518,4.9691321855119375,0.9138369218329778,2.1790306356849642,4.28639322021509,138259.80263912983
Indianapolis,"Indianapolis, IN",2015-02-01,138741.81650955082,0.2194023876989748,4.832841282570488,1.137594708476719,2.3720063053933815,4.56276683132959,138465.04323914647
