city,zillow_metro,month,review_volume,checkin_volume,avg_stars,n_restaurants,reviews_per_restaurant,pct_budget,pct_mid,pct_upscale,pct_luxury,avg_price_tier,review_volume_3m_avg,review_yoy_growth,checkin_yoy_growth
Indianapolis,"Indianapolis, IN",2008-12-01,135,0,3.7037037037037037,3643,0.03705737029920395,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,189.0,193.47826086956525,
Indianapolis,"Indianapolis, IN",2009-01-01,143,0,3.762237762237762,3643,0.039253362613230855,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,164.66666666666666,210.8695652173913,
Indianapolis,"Indianapolis, IN",2009-02-01,133,0,3.789473684210526,3643,0.03650837222069723,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,137.0,166.0,
Indianapolis,"Indianapolis, IN",2009-03-01,146,0,3.493150684931507,3643,0.04007685973099094,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,140.66666666666666,87.17948717948718,
Indianapolis,"Indianapolis, IN",2009-04-01,184,0,3.75,3643,0.05050782322261872,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,154.33333333333334,174.62686567164178,
Indianapolis,"Indianapolis, IN",2009-05-01,92,0,3.782608695652174,3643,0.02525391161130936,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,140.66666666666666,46.031746031746025,
Indianapolis,"Indianapolis, IN",2009-06-01,113,0,3.8053097345132745,3643,0.031018391435629976,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,129.66666666666666,130.6122448979592,
Indianapolis,"Indianapolis, IN",2009-07-01,187,0,3.6898395721925135,3643,0.05133132034037881,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,130.66666666666666,105.49450549450547,
Indianapolis,"Indianapolis, IN",2009-08-01,201,0,3.791044776119403,3643,0.05517430688992588,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,167.0,-30.927835051546392,
Indianapolis,"Indianapolis, IN",2009-09-01,130,0,3.776923076923077,3643,0.03568487510293714,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,172.66666666666666,-49.6124031007752,
Indianapolis,"Indianapolis, IN",2009-10-01,142,0,3.6338028169014085,3643,0.03897886357397749,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,157.66666666666666,-34.25925925925925,
Indianapolis,"Indianapolis, IN",2009-11-01,122,0,3.7868852459016393,3643,0.03348888278891024,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,131.33333333333334,-43.518518518518526,
Indianapolis,"Indianapolis, IN",2009-12-01,149,0,3.7449664429530203,3643,0.04090035684875103,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,137.66666666666666,10.370370370370363,
Indianapolis,"Indianapolis, IN",2010-01-01,210,38,3.761904761904762,3643,0.05764479824320615,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,160.33333333333334,46.85314685314685,inf
Indianapolis,"Indianapolis, IN",2010-02-01,227,81,3.7797356828193833,3643,0.062311281910513314,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,195.33333333333334,70.67669172932331,inf
Indianapolis,"Indianapolis, IN",2010-03-01,221,144,3.8597285067873304,3643,0.060664287674993135,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,219.33333333333334,51.369863013698634,inf
Indianapolis,"Indianapolis, IN",2010-04-01,260,231,3.7115384615384617,3643,0.07136975020587429,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,236.0,41.30434782608696,inf
Indianapolis,"Indianapolis, IN",2010-05-01,225,197,3.688888888888889,3643,0.06176228383200659,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,235.33333333333334,144.56521739130434,inf
Indianapolis,"Indianapolis, IN",2010-06-01,341,278,3.7565982404692084,3643,0.09360417238539664,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,275.3333333333333,201.76991150442478,inf
Indianapolis,"Indianapolis, IN",2010-07-01,434,758,3.804147465437788,3643,0.11913258303595937,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,333.3333333333333,132.0855614973262,inf
Indianapolis,"Indianapolis, IN",2010-08-01,500,1104,3.752,3643,0.1372495196266813,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,425.0,148.75621890547262,inf
Indianapolis,"Indianapolis, IN",2010-09-01,441,1103,3.8594104308390023,3643,0.12105407631073291,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,458.3333333333333,239.23076923076923,inf
Indianapolis,"Indianapolis, IN",2010-10-01,409,1175,3.7946210268948657,3643,0.11227010705462531,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,450.0,188.0281690140845,inf
